"ENTREZ","symbol_name","ensembl_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"107984328","LOC107984328",NA,-35.3333333333333,136.333333333333,-1.06040521643659,0.340349296891004,0.531770358077552,-4.5933325060474
"100137049","PLA2G4B","ENSG00000243708",84.0000000000001,323.666666666667,1.06039203435113,0.340354710952292,0.531770358077552,-4.59333298649718
"9957","HS3ST1","ENSG00000002587",55,177.833333333333,1.06011863625952,0.340467015954659,0.531907318519682,-4.5933429507598
"8557","TCAP","ENSG00000173991",-9.33333333333334,12.6666666666667,-1.0600195363889,0.340507731535882,0.531922120518834,-4.59334656239859
"403340","MGC70870",NA,-33.3333333333333,141.333333333333,-1.05997560718548,0.340525781365368,0.531922120518834,-4.59334816334742
"55922","NKRF","ENSG00000186416",48.6666666666668,403.666666666667,1.05973028552895,0.340626595361069,0.532018930244983,-4.59335710351485
"105377037","LOC105377037",NA,-11.3333333333333,15.6666666666667,-1.05970483213142,0.340637056806534,0.532018930244983,-4.59335803107498
"1438","CSF2RA","ENSG00000198223",210,650.333333333333,1.05913339676161,0.340871991685449,0.532340529123436,-4.59337885361615
"692201","SNORD86","ENSG00000212498",10.3333333333333,20.5,1.05908402298565,0.340892297318029,0.532340529123436,-4.59338065261971
"1969","EPHA2","ENSG00000142627",12.3333333333333,46.8333333333333,1.05897644194482,0.340936545075514,0.53236309137266,-4.59338457241687
"9909","DENND4B","ENSG00000198837",783.333333333333,3585,1.0589289569039,0.340956077099767,0.53236309137266,-4.59338630253966
"64426","SUDS3","ENSG00000111707",122.333333333333,1093.16666666667,1.05846094040439,0.341148637803391,0.532625220609851,-4.59340335376203
"101060632","LOC101060632",NA,11.3333333333333,12.6666666666667,1.05839404144467,0.341176170343167,0.53262967699939,-4.59340579093841
"57707","MEAK7","ENSG00000140950",47.6666666666667,227.166666666667,1.05820486463245,0.341254037165425,0.532694657949086,-4.59341268257981
"107986421",NA,NA,13.6666666666667,14.1666666666667,1.05811759283718,0.341289964142464,0.532694657949086,-4.59341586175764
"100996447","MLF1-DT","ENSG00000243150",9.33333333333334,26.6666666666667,1.05808677028692,0.341302653566577,0.532694657949086,-4.59341698456062
"105371818","LOC105371818",NA,-9.66666666666667,13.8333333333333,-1.05800656093433,0.341335677084916,0.532694657949086,-4.59341990638716
"107986265",NA,NA,10,38,1.05799314724112,0.341341199992395,0.532694657949086,-4.59342039500924
"79643","CHMP6","ENSG00000176108",93.3333333333334,269,1.05780854685354,0.34141721451386,0.532774762551705,-4.59342711931395
"122769","LRR1","ENSG00000165501",37.3333333333334,112.333333333333,1.05773819032117,0.34144618966777,0.532781456882554,-4.59342968206485
"83707","TRPT1","ENSG00000149743",40.6666666666667,133,1.05757863787994,0.341511906482801,0.532845476586301,-4.59343549364007
"112268030","LOC112268030",NA,-9.33333333333333,32,-1.05744486049875,0.341567015382027,0.532867984303257,-4.59344036621294
"578","BAK1","ENSG00000030110",88.3333333333334,374.166666666667,1.05741763642829,0.341578231132164,0.532867984303257,-4.59344135777661
"26262","TSPAN17","ENSG00000048140",93.0000000000002,321.833333333333,1.0573276995772,0.341615285490675,0.532867984303257,-4.59344463344043
"101929216",NA,NA,19,46.5,1.05730390596663,0.34162508913516,0.532867984303257,-4.59344550003561
"54883","CWC25","ENSG00000273559",105.333333333333,624.333333333333,1.05688586262594,0.341797374305723,0.532993499521221,-4.59346072495302
"112464","CAVIN3","ENSG00000170955",10,7.33333333333333,1.05687584871333,0.341801502181822,0.532993499521221,-4.59346108963627
"63943","FKBPL","ENSG00000204315",9,17.1666666666667,1.0568689693152,0.341804337991624,0.532993499521221,-4.59346134016736
"105379880",NA,NA,-9,11.1666666666667,-1.0568689693152,0.341804337991624,0.532993499521221,-4.59346134016736
"9757","KMT2B","ENSG00000272333",633,2214.83333333333,1.05673936327854,0.341857767672235,0.533038303689484,-4.59346606003165
"158787","RIBC1","ENSG00000158423",9.66666666666667,23.8333333333333,1.05621468677862,0.342074137191903,0.533326076481693,-4.59348516572459
"140680","C20orf96","ENSG00000196476",14,73.6666666666667,1.05617199405994,0.34209174826542,0.533326076481693,-4.59348672024437
"83752","LONP2","ENSG00000102910",373.333333333334,2748.33333333333,1.05584884769989,0.342225073857859,0.533495396827315,-4.59349848608997
"552","AVPR1A","ENSG00000166148",12.3333333333333,46.8333333333333,1.05567211423548,0.342298010437704,0.533527990413214,-4.59350492062658
"112268467","LOC112268467",NA,-9.66666666666666,35.5,-1.05561941553591,0.342319761379304,0.533527990413214,-4.59350683923665
"5451","POU2F1","ENSG00000143190",-200.666666666667,2034.33333333333,-1.05561849490494,0.342320141372478,0.533527990413214,-4.593506872754
"57097","PARP11","ENSG00000111224",37.0000000000002,761.833333333333,1.0553623661319,0.342425873347551,0.533654243949757,-4.59351619733613
"107986856","LOC107986856",NA,10,11.6666666666667,1.05520651822107,0.342490222306799,0.533712933704204,-4.59352187083548
"64328","XPO4","ENSG00000132953",214.333333333333,2111.83333333333,1.05515138481849,0.342512989145945,0.533712933704204,-4.59352387786641
"105378779",NA,NA,-8,10.3333333333333,-1.05507508116577,0.342544500190516,0.533713181094044,-4.59352665551878
"80185","TTI2","ENSG00000129696",35.3333333333334,253.333333333333,1.05503124396564,0.342562604721114,0.533713181094044,-4.59352825128491
"9110","MTMR4","ENSG00000108389",258.333333333333,1435.16666666667,1.05479799433761,0.342658949384824,0.533793501150843,-4.5935367417845
"8208","CHAF1B","ENSG00000159259",-29.6666666666667,141.166666666667,-1.05478668286551,0.342663622223274,0.533793501150843,-4.59353715352058
"11095","ADAMTS8","ENSG00000134917",-10,13,-1.05465183005879,0.342719334955531,0.533841758541081,-4.59354206206029
"388610","TRNP1","ENSG00000253368",15.3333333333333,20,1.0545282034138,0.342770416568677,0.533882795756785,-4.59354656183926
"100885850","PTGES3L-AARSD1","ENSG00000108825",16.3333333333333,69.8333333333333,1.05439405718051,0.342825852186571,0.533898094779063,-4.59355144436326
"100861540","CYP3A7-CYP3A51P","ENSG00000282301",-10.3333333333333,29.5,-1.05438471527491,0.3428297129937,0.533898094779063,-4.59355178437509
"441242","LINC03006","ENSG00000272693",37.6666666666667,121.833333333333,1.05430544239282,0.34286247625903,0.533910593441461,-4.59355466959329
"27237","ARHGEF16","ENSG00000130762",9,6.5,1.05412535057072,0.342936917698443,0.53395083091227,-4.59356122402002
"105371919","LINC01977",NA,-8.33333333333333,5.16666666666667,-1.05408404805003,0.342953992160762,0.53395083091227,-4.59356272718248
"105370088","LOC105370088",NA,8.66666666666667,13.3333333333333,1.0540633865721,0.342962533889487,0.53395083091227,-4.59356347913007
"2053","EPHX2","ENSG00000120915",-162,496,-1.05400092222367,0.342988358588482,0.533952520442528,-4.59356575241637
"29925","GMPPB","ENSG00000173540",89.3333333333335,374,1.05393169033791,0.343016983145998,0.533958568138484,-4.59356827195673
"101928603","ARMH2","ENSG00000260286",-22.6666666666666,91.6666666666667,-1.05365738647342,0.34313041673371,0.534083602388618,-4.59357825422956
"101927262","LOC101927262",NA,-9.33333333333333,8,-1.05361778291511,0.343146796753137,0.534083602388618,-4.59357969540077
"105374163","LOC105374163",NA,-14,12,-1.05334334226123,0.343260323746762,0.534221774403401,-4.59358968190872
"342184","FMN1","ENSG00000248905",-338,1298,-1.05312064729732,0.343352468933777,0.534326652029542,-4.59359778498616
"339804","C2orf74","ENSG00000237651",33,105.5,1.05305499303006,0.343379638951567,0.534330407173155,-4.59360017382956
"374946","DRAXIN","ENSG00000162490",66.0000000000001,146.333333333333,1.05289370155767,0.343446394795817,0.53439575653364,-4.59360604229314
"151534","LBX2-AS1","ENSG00000257702",42.6666666666667,109.666666666667,1.0525473246063,0.343589792028601,0.534562403122003,-4.59361864418535
"4635","MYL4","ENSG00000198336",-8,6.66666666666667,-1.05248348109869,0.343616228320975,0.534562403122003,-4.59362096682745
"392862","GRID2IP","ENSG00000215045",18.3333333333333,53.8333333333333,1.05241805679309,0.343643320998291,0.534562403122003,-4.59362334694268
"100616491","MIR3978","ENSG00000265584",-9.33333333333333,9.33333333333333,-1.05235129467864,0.343670969559409,0.534562403122003,-4.59362577568869
"90668","CARMIL3","ENSG00000186648",-43.6666666666666,128.5,-1.05233592664403,0.343677334277946,0.534562403122003,-4.59362633475856
"105374749","C5orf34-AS1",NA,-12,26.6666666666667,-1.05220673750985,0.343730842347451,0.534607103148018,-4.59363103441658
"106144598","FARSA-AS1","ENSG00000266975",23,31.8333333333333,1.05210421348972,0.343773311235367,0.534634628649152,-4.59363476394467
"151258","SLC38A11","ENSG00000169507",15.3333333333333,37,1.05171164297751,0.343935968685982,0.534816958882617,-4.59364904368234
"9456","HOMER1","ENSG00000152413",8.33333333333331,72.1666666666667,1.05170165061684,0.343940109775783,0.534816958882617,-4.59364940713658
"102466912","MIR6871","ENSG00000276169",-8,7,-1.05162384902541,0.343972354206319,0.534828565725451,-4.5936522370005
"253152","EPHX4","ENSG00000172031",12.3333333333333,15.8333333333333,1.05131407914773,0.344100762272033,0.534989681034238,-4.59366350368377
"79805","VASH2","ENSG00000143494",-18.3333333333333,56.8333333333333,-1.05094644960751,0.34425320803595,0.535188142983499,-4.593676873702
"6300","MAPK12","ENSG00000188130",11.6666666666667,19.5,1.05083220922685,0.344300592131304,0.535223255543787,-4.59368102817643
"146723","CD300LD-AS1","ENSG00000182352",9.00000000000001,15.1666666666667,1.05072568748917,0.34434477975684,0.535253394417852,-4.59368490185121
"105372521","LOC105372521",NA,-34,122,-1.05050542393877,0.344436165464951,0.535347569989372,-4.59369291144445
"100188987","TRH-GTG1-5",NA,9.33333333333333,5.33333333333333,1.05046009657501,0.344454974027819,0.535347569989372,-4.59369455966146
"107985022",NA,NA,-9.99999999999999,12.3333333333333,-1.05024559105292,0.344543994899111,0.53544736764887,-4.59370235937759
"22992","KDM2A","ENSG00000173120",778.333333333334,4832.5,1.0501596499894,0.344579666400761,0.535464247960806,-4.5937054841997
"650623","BEND3P3",NA,-178.333333333333,149.166666666667,-1.04995160634672,0.344666032035546,0.535532325503339,-4.59371304841015
"9148","NEURL1","ENSG00000107954",48.3333333333334,200.833333333333,1.04993458069541,0.34467310075369,0.535532325503339,-4.59371366742501
"90589","ZNF625","ENSG00000257591",12.3333333333333,41.5,1.04987335084376,0.344698523219076,0.535533272864765,-4.59371589358534
"497258","BDNF-AS","ENSG00000245573",-12,29,-1.04954132042486,0.34483640929227,0.535708934121864,-4.59372796478514
"63898","SH2D4A","ENSG00000104611",-9.66666666666666,31.8333333333333,-1.0491371674019,0.345004310262488,0.535931195364565,-4.59374265674225
"100303491","ZEB2-AS1","ENSG00000238057",111.666666666667,394.833333333333,1.04882214758042,0.345135230340217,0.536072733693971,-4.59375410748818
"29125","C11orf21","ENSG00000110665",402.666666666667,2634.33333333333,1.04875202923674,0.345164376827908,0.536072733693971,-4.59375665612063
"101929269","LOC101929269","ENSG00000254839",-9,10.1666666666667,-1.04870161058235,0.345185335936481,0.536072733693971,-4.59375848869007
"9567","GTPBP1","ENSG00000100226",492.333333333333,2517.83333333333,1.04866163884799,0.345201953019103,0.536072733693971,-4.59375994152878
"8912","CACNA1H","ENSG00000196557",24,68.3333333333333,1.04861915823598,0.345219613844808,0.536072733693971,-4.5937614855413
"54069","MIS18A","ENSG00000159055",15,63.5,1.04837174619741,0.345322487919715,0.536193903364835,-4.59377047773267
"53944","CSNK1G1","ENSG00000169118",174.000000000001,1400.66666666667,1.0483037631178,0.345350759919222,0.536199226770488,-4.59377294848292
"79071","ELOVL6","ENSG00000170522",39,249.833333333333,1.04814220989469,0.345417952709584,0.536264974344048,-4.59377881974517
"28796","IGLV3-21","ENSG00000211662",26.6666666666667,55.6666666666667,1.04787747381415,0.345528085224985,0.536361678083647,-4.59378844043863
"25930","PTPN23","ENSG00000076201",267.333333333333,993.333333333333,1.04777835033277,0.345569329185911,0.536361678083647,-4.59379204249473
"284486","THEM5","ENSG00000196407",23,72.8333333333333,1.04776256960757,0.345575895724181,0.536361678083647,-4.59379261594371
"7164","TPD52L1","ENSG00000111907",-14,12.6666666666667,-1.04775355751432,0.345579645806014,0.536361678083647,-4.59379294342928
"104355426","LENG8-AS1","ENSG00000226696",36.3333333333333,148.833333333333,1.047684493106,0.34560838581026,0.536367713449547,-4.59379545309946
"101928957","LOC101928957",NA,-8.66666666666667,7.66666666666667,-1.04749523109514,0.345687154525544,0.536451384535865,-4.59380233030603
"146822","CDRT15","ENSG00000223510",-9.66666666666667,21.1666666666667,-1.04738990692796,0.345730995906947,0.536480845830732,-4.5938061573282
"2358","FPR2","ENSG00000171049",102.333333333333,264.5,1.04721279406916,0.345804730188193,0.536549609399403,-4.59381259261634
"107985543",NA,NA,15,16.8333333333333,1.04716403941664,0.345825029715753,0.536549609399403,-4.59381436403794
"285601","GPR150","ENSG00000178015",16.6666666666667,34,1.04703626473102,0.345878234925331,0.536563453626268,-4.59381900642425
"729597","SPDYE6","ENSG00000260097",-282.333333333333,777.833333333333,-1.04702320412498,0.345883673738695,0.536563453626268,-4.5938194809418
"79843","FAM124B","ENSG00000124019",19.3333333333333,24.3333333333333,1.04670257633465,0.346017215344271,0.536732036709459,-4.59383112950321
"100847012","MIR5004","ENSG00000284256",9.33333333333334,21,1.04608665406168,0.346273870913289,0.53709155270726,-4.59385350367458
"4292","MLH1","ENSG00000076242",148.333333333333,716.5,1.04596309549521,0.346325377515059,0.537132841542651,-4.5938579916895
"30850","CDR2L","ENSG00000109089",10.3333333333333,8.83333333333333,1.04567632422169,0.346444946175991,0.537279677611296,-4.59386840754752
"5734","PTGER4","ENSG00000171522",328,1481.33333333333,1.04549379174412,0.346521071072553,0.537325526277006,-4.59387503694925
"105371468","LOC105371468",NA,-15.3333333333333,67,-1.04545600807844,0.346536830479568,0.537325526277006,-4.59387640917773
"646457","C19orf67","ENSG00000188032",8.66666666666667,18.3333333333333,1.04533298089383,0.346588148841907,0.537325526277006,-4.59388087719426
"105375120","LOC105375120",NA,-17.6666666666667,35.5,-1.0452033181867,0.346642242111011,0.537325526277006,-4.59388558604759
"105379182","LOC105379182",NA,10.3333333333333,8.5,1.04517076161043,0.346655825342495,0.537325526277006,-4.59388676835406
"1954","MEGF8","ENSG00000105429",103.333333333333,420.333333333333,1.04515903761549,0.346660716930674,0.537325526277006,-4.59388719411378
"105376154","LOC105376154",NA,-11.3333333333333,23,-1.04512797795749,0.346673676199199,0.537325526277006,-4.59388832204682
"341883","LRRC9","ENSG00000131951",11.3333333333333,14,1.04512797795749,0.346673676199199,0.537325526277006,-4.59388832204682
"55102","ATG2B","ENSG00000066739",165.666666666667,2564.5,1.04488238960727,0.346776159561233,0.537445774221607,-4.59389724029371
"55891","LENEP","ENSG00000163352",-8.33333333333333,8.16666666666667,-1.04465022739561,0.346873064032617,0.537480173811184,-4.5939056704859
"107986639","LOC107986639","ENSG00000287097",8.33333333333334,10.1666666666667,1.04465022739561,0.346873064032617,0.537480173811184,-4.5939056704859
"105372034",NA,NA,-8.33333333333334,6.16666666666667,-1.04465022739561,0.346873064032617,0.537480173811184,-4.5939056704859
"57579","FAM135A","ENSG00000082269",93.9999999999999,541,1.0445867746414,0.346899553227901,0.53748263153753,-4.59390797447515
"838","CASP5","ENSG00000137757",23.3333333333333,58.6666666666667,1.04447216104978,0.346947404574565,0.53751134254427,-4.59391213603809
"692148","SCARNA10","ENSG00000239002",1300.33333333333,8216.16666666667,1.04442309242444,0.346967892523132,0.53751134254427,-4.59391391765933
"28921","IGKV2-28","ENSG00000244116",46.3333333333334,93.5,1.04408481447953,0.347109164081325,0.53765462740009,-4.59392619952109
"146212","KCTD19","ENSG00000168676",-11.6666666666667,16.8333333333333,-1.04405088238746,0.347123337504904,0.53765462740009,-4.59392743143679
"129401","NUP35","ENSG00000163002",-29.3333333333333,247,-1.04399571654494,0.347146381314101,0.53765462740009,-4.59392943422848
"11082","ESM1","ENSG00000164283",16.3333333333333,17.8333333333333,1.04396304812097,0.347160028144727,0.53765462740009,-4.5939306202401
"145447","ABHD12B","ENSG00000131969",27.3333333333333,35.6666666666667,1.04389487756173,0.347188507029605,0.537660152631123,-4.59393309510871
"112487","DTD2","ENSG00000129480",38.0000000000001,193.333333333333,1.04351163860862,0.347348645805738,0.537835026820781,-4.59394700745653
"107984781","LOC107984781",NA,-20,40.6666666666667,-1.04350536211783,0.347351269001291,0.537835026820781,-4.59394723529471
"151525","WDSUB1","ENSG00000196151",35.0000000000001,313.833333333333,1.04305888358016,0.347537913575905,0.538055854771325,-4.59396344165777
"158471","PRUNE2","ENSG00000106772",-30,133,-1.04304493478795,0.347543746067138,0.538055854771325,-4.59396394794445
"105370032","LOC105370032",NA,-17.3333333333333,14.3333333333333,-1.04287410840149,0.347615181496319,0.538127848388685,-4.59397014813131
"2902","GRIN1","ENSG00000176884",-9,10.1666666666667,-1.04269885037318,0.347688483156926,0.538202720503187,-4.59397650888915
"79727","LIN28A","ENSG00000131914",-8.66666666666667,12,-1.04247070026692,0.347783926695038,0.538273251334456,-4.59398478887476
"25787",NA,NA,-8.66666666666667,10,-1.04247070026692,0.347783926695038,0.538273251334456,-4.59398478887476
"399744","LINC00999",NA,28,42.6666666666667,1.04226977441781,0.347867999849413,0.538305520794356,-4.59399208044826
"79803","HPS6","ENSG00000166189",118.333333333333,301.5,1.04224745244524,0.347877341075307,0.538305520794356,-4.59399289048702
"221491","SMIM29","ENSG00000186577",88.6666666666667,161,1.04214690350977,0.347919421118307,0.538305520794356,-4.59399653923594
"5802","PTPRS","ENSG00000105426",206,560.333333333333,1.04211282959136,0.347933682144893,0.538305520794356,-4.59399777569917
"83857","TMTC1","ENSG00000133687",66.3333333333334,100.833333333333,1.04207212565515,0.347950718700279,0.538305520794356,-4.5939992527364
"475","ATOX1","ENSG00000177556",51,150.833333333333,1.04203338138465,0.347966935702634,0.538305520794356,-4.59400065864849
"286151","FBXO43","ENSG00000156509",14,11.3333333333333,1.04197901228417,0.347989693802354,0.538305520794356,-4.5940026315151
"55362","TMEM63B","ENSG00000137216",95.3333333333333,402.333333333333,1.04194410586965,0.348004305779718,0.538305520794356,-4.59400389813388
"84074","QRICH2","ENSG00000129646",-38,254.333333333333,-1.04139884016333,0.348232624357556,0.538620089688198,-4.59402368226687
"136647","MPLKIP","ENSG00000168303",49.3333333333334,369.333333333333,1.041117469579,0.348350492372065,0.538763789098264,-4.59403389030049
"340286","FAM183BP","ENSG00000164556",8.66666666666667,10.3333333333333,1.04104834890605,0.348379452689879,0.538769971869135,-4.59403639786468
"25","ABL1","ENSG00000097007",230,913.666666666667,1.04082029183323,0.348475019066025,0.538858974362811,-4.59404467102175
"1952","CELSR2","ENSG00000143126",35.3333333333334,204.333333333333,1.04079185461331,0.348486937133675,0.538858974362811,-4.59404570259653
"106633806","SNORD142",NA,10,21.6666666666667,1.04053009159223,0.348596658610728,0.538981492573079,-4.59405519783457
"4137","MAPT","ENSG00000186868",16,53,1.04048367882842,0.348616116217402,0.538981492573079,-4.59405688135337
"124565","SLC38A10","ENSG00000157637",405.333333333334,1595,1.04026598691906,0.348707391481037,0.53908399329097,-4.59406477737321
"116443","GRIN3A","ENSG00000198785",-25.6666666666667,179.833333333333,-1.03953054837893,0.349015901609113,0.539522289387586,-4.59409144961661
"339201","ASB16-AS1","ENSG00000267080",72.3333333333334,262.166666666667,1.03916275921695,0.349170273257049,0.539722266540635,-4.5941047863924
"100302167","MIR1299","ENSG00000275377",-8.66666666666666,13.6666666666667,-1.03892569605982,0.349269806299624,0.539825082275148,-4.59411338211385
"100133172","FAM66A",NA,-14.3333333333333,15.8333333333333,-1.03888519726855,0.349286812490036,0.539825082275148,-4.59411485051552
"92714","ARRDC1","ENSG00000197070",209.666666666667,813.833333333333,1.03821177734562,0.349569697393043,0.54021282685278,-4.59413926507746
"9546","APBA3","ENSG00000011132",105,297.833333333333,1.03816880216606,0.34958775669058,0.54021282685278,-4.59414082298131
"4846","NOS3","ENSG00000164867",27.3333333333334,82,1.03783327477267,0.349728781432348,0.540392059683159,-4.59415298567437
"101928576","LOC101928576",NA,-26.3333333333334,65.5,-1.03765974776713,0.3498017351783,0.540437082205875,-4.59415927552476
"105378419","LOC105378419",NA,19,28.8333333333333,1.03760369141702,0.349825305004806,0.540437082205875,-4.59416130734454
"105372480","LOC105372480",NA,16,43.3333333333333,1.03758529885849,0.349833038757276,0.540437082205875,-4.59416197399524
"51751","HIGD1B","ENSG00000131097",-18.3333333333333,77.1666666666667,-1.03750267611873,0.349867781985625,0.540452071184923,-4.5941649686731
"81619","TSPAN14","ENSG00000108219",1027.33333333333,5441.66666666667,1.0372276256471,0.349983463105989,0.54059207644862,-4.59417493747183
"107985285","LOC107985285",NA,-12.3333333333333,19.5,-1.03716785830595,0.350008604447747,0.540592221969066,-4.59417710355712
"107986827","CZ1P-ASNS",NA,-70.6666666666666,287.666666666667,-1.03685960804883,0.350138295423924,0.540753833998895,-4.59418827461643
"105372118",NA,NA,53,332.166666666667,1.03669213802858,0.350208772698895,0.540818710072923,-4.5941943433936
"147011","PROCA1","ENSG00000167525",29,137.166666666667,1.03660864046831,0.350243915921473,0.540818710072923,-4.59419736907892
"126789","PUSL1","ENSG00000169972",62.6666666666667,115.333333333333,1.03658117718374,0.35025547557797,0.540818710072923,-4.59419836424643
"7125","TNNC2","ENSG00000101470",11.3333333333333,15,1.03641960820929,0.350323488654502,0.540885031520861,-4.59420421876267
"3667","IRS1","ENSG00000169047",87.9999999999999,266.666666666667,1.03601667063956,0.350493155750163,0.541090277336901,-4.59421881829429
"133383","SETD9","ENSG00000155542",39.6666666666667,183.166666666667,1.03598483521777,0.3505065638441,0.541090277336901,-4.59421997171351
"10117","ENAM","ENSG00000132464",25,75.5,1.0357480341025,0.350606310844413,0.541205550490271,-4.59422855088032
"103689915","DLEU1-AS1","ENSG00000186047",-8.33333333333333,7.16666666666667,-1.03546524772704,0.350725459725812,0.541350754291797,-4.59423879537186
"54784","ALKBH4","ENSG00000160993",37,117.166666666667,1.03526202025703,0.350811108630452,0.541444233235916,-4.59424615721844
"121457","IKBIP","ENSG00000166130",67.0000000000001,256.5,1.03482653381264,0.350994701513147,0.541688855399231,-4.59426193124969
"101928402","STAG2-AS1","ENSG00000232412",-8.33333333333334,24.5,-1.03471072343136,0.351043538746987,0.54172548954499,-4.59426612578812
"3669","ISG20","ENSG00000172183",204.666666666667,1582,1.03450877938556,0.351128712373552,0.541818188257551,-4.59427343969849
"114825","PWWP2A","ENSG00000170234",168.333333333333,1432.5,1.03438726854617,0.351179970282539,0.541822103883523,-4.59427784033157
"58525","WIZ","ENSG00000011451",233.333333333334,766,1.03432701653624,0.351205389240089,0.541822103883523,-4.59428002236453
"100130075","LOC100130075",NA,-7.66666666666667,6.5,-1.03432423614154,0.351206562263378,0.541822103883523,-4.59428012305599
"101241902","C4orf46P3",NA,11,33.5,1.03410521242944,0.35129897685137,0.54191107526536,-4.59428805472603
"677812","SNORA29","ENSG00000206910",13.3333333333333,30.6666666666667,1.03406854668042,0.351314449572021,0.54191107526536,-4.59428938248565
"105375938","LOC105375938",NA,12.6666666666667,23.6666666666667,1.03389160563387,0.351389125753576,0.541969065626625,-4.59429578978884
"105378347","LOC105378347",NA,-17,22.8333333333333,-1.03384044644581,0.3514107194879,0.541969065626625,-4.59429764228485
"162967","ZNF320","ENSG00000182986",90.3333333333333,510.833333333333,1.03376203347778,0.351443818935412,0.541969065626625,-4.59430048160336
"11065","UBE2C","ENSG00000175063",10.3333333333333,19.1666666666667,1.03374149806077,0.351452487722293,0.541969065626625,-4.59430122517717
"5151","PDE8A","ENSG00000073417",115.333333333333,769.666666666667,1.033655843575,0.351488647725896,0.541976161064428,-4.59430432662578
"4864","NPC1","ENSG00000141458",-187.666666666667,1837.16666666667,-1.03361163661302,0.35150731142936,0.541976161064428,-4.59430592728068
"55227","LRRC1","ENSG00000137269",-21,129.166666666667,-1.03336354204036,0.351612069923419,0.542098957436757,-4.5943149099942
"105376266","LOC105376266",NA,-66,265,-1.03313184937258,0.351709926646439,0.542211096200721,-4.59432329831541
"55063","ZCWPW1","ENSG00000078487",-84.6666666666666,398.333333333333,-1.03279430265285,0.351852532870849,0.54239220176784,-4.59433551811132
"26534","OR10G2","ENSG00000255582",-10.6666666666667,16.3333333333333,-1.03251476673038,0.351970667986293,0.542534445556103,-4.59434563698524
"100189383","TRD-GTC2-11",NA,8.33333333333333,12.5,1.03245700878151,0.351995081365988,0.542534445556103,-4.59434772766201
"9829","DNAJC6","ENSG00000116675",37.6666666666667,66.5,1.0323736701176,0.352030309849521,0.542547888679683,-4.59435074423287
"85320","ABCC11","ENSG00000121270",38,109.666666666667,1.0323174450285,0.352054078717461,0.542547888679683,-4.59435277934857
"27134","TJP3","ENSG00000105289",37.3333333333333,110.333333333333,1.03210404366111,0.352144305463438,0.542648189691373,-4.59436050331883
"9474","ATG5","ENSG00000057663",49.6666666666669,635.5,1.03165514555277,0.35233416509032,0.542901997939915,-4.59437674956059
"54834","GDAP2","ENSG00000196505",196,1659,1.03139427951903,0.35244453726906,0.543033298677765,-4.59438618976952
"81602","CDADC1","ENSG00000102543",25.3333333333333,214,1.03123832088886,0.352510537250767,0.543096218536892,-4.59439183327992
"28710","TRAJ45","ENSG00000211844",-21.6666666666667,39.5,-1.03102720932469,0.352599894073877,0.54319511162002,-4.59439947217683
"64174","DPEP2","ENSG00000167261",229.666666666667,1179.83333333333,1.0308644400585,0.352668802272031,0.543226702694583,-4.5944053615534
"2673","GFPT1","ENSG00000198380",148.666666666666,1020.33333333333,1.03085986585352,0.352670738922137,0.543226702694583,-4.59440552705523
"107987073","LOC107987073",NA,-8.66666666666667,11.3333333333333,-1.03056309890992,0.352796404920166,0.543381489145219,-4.59441626411076
"105378500","SLC18A2-AS1","ENSG00000225936",18.6666666666667,24,1.0303470619426,0.352887909715924,0.543483641743884,-4.59442407981119
"105369552",NA,NA,-8,4.66666666666667,-1.02998732835499,0.353040323489212,0.543662483169509,-4.59443709310588
"9644","SH3PXD2A","ENSG00000107957",191.666666666667,739.166666666667,1.02995408380335,0.353054411532402,0.543662483169509,-4.59443829565778
"84899","TMTC4","ENSG00000125247",-67.3333333333333,274.333333333333,-1.02970845884853,0.353158514807409,0.54378399265808,-4.59444718029191
"168620","BHLHA15","ENSG00000180535",14.6666666666667,17,1.02959944862145,0.353204724982735,0.543816348930116,-4.59445112317208
"112268223","CDC42-AS1",NA,10.3333333333333,14.1666666666667,1.02937015401118,0.353301941277658,0.543919311666767,-4.59445941633865
"6489","ST8SIA1","ENSG00000111728",-27.6666666666667,119.166666666667,-1.02932284754572,0.353322001091974,0.543919311666767,-4.59446112726317
"693217","MIR632","ENSG00000283774",18.3333333333333,45.1666666666667,1.02912788030323,0.353404685124459,0.543976577259786,-4.59446817837827
"10888","GPR83","ENSG00000123901",-9,13.1666666666667,-1.02908382617492,0.35342337039885,0.543976577259786,-4.59446977157261
"80755","AARSD1","ENSG00000266967",14.3333333333333,67.8333333333333,1.02897228827078,0.353470682230261,0.543976577259786,-4.59447380519741
"8178","ELL","ENSG00000105656",145.666666666667,715.166666666667,1.0289326355252,0.353487503314316,0.543976577259786,-4.59447523915864
"57821","CCDC181","ENSG00000117477",-14,30,-1.0288679385099,0.353514949881915,0.543976577259786,-4.59447757876217
"107984006","LOC107984006",NA,25,31.8333333333333,1.02884593182588,0.353524286241643,0.543976577259786,-4.59447837456878
"53831","GPR84","ENSG00000139572",13.3333333333333,21.6666666666667,1.02881919997211,0.35353562754126,0.543976577259786,-4.5944793412408
"57191","VN1R1","ENSG00000178201",18,39,1.02864913130888,0.353607788378682,0.544048823537004,-4.59448549106653
"594838","SNORD100","ENSG00000221500",-9.33333333333334,12.3333333333333,-1.02853302957103,0.353657058004489,0.544085842391538,-4.59448968924032
