"ENTREZ","symbol_name","ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7155","TOP2B","ENSG00000077097",5219.49173601354,0.175362411727487,0.18516649422943,0.947052610448006,0.343611971105476,0.610400242599759
"6942","TCF20","ENSG00000100207",3079.02083418764,0.139463085860491,0.148070712737926,0.941868133689144,0.34626015677206,0.613537717389705
"3980","LIG3","ENSG00000005156",1553.30710467609,-0.161647220489937,0.172282303980887,-0.938269437747186,0.348105961713859,0.615089885152216
"8452","CUL3","ENSG00000036257",1870.08366281752,-0.169411568069341,0.180663954440022,-0.937716483592099,0.348390130490213,0.615390299302995
"8629","JRK","ENSG00000234616",785.829147556685,-0.21970733309958,0.235043863763991,-0.934750346514851,0.349916974028027,0.61682413373174
"147687","ZNF417","ENSG00000173480",882.640418189594,-0.156084547354852,0.167052814858733,-0.93434251608896,0.350127239649486,0.616991427124927
"162966","ZNF600","ENSG00000189190",867.730192026715,-0.272441554778721,0.29187986613405,-0.933403041419781,0.350611910652118,0.617305054827565
"4026","LPP","ENSG00000145012",4246.78577594689,-0.154327443900331,0.165435586818128,-0.932855178674411,0.350894747004048,0.617369542130726
"23185","LARP4B","ENSG00000107929",2963.90222849455,-0.142554322416112,0.153141138590775,-0.930868894719708,0.351921386385647,0.618486778811744
"7755","ZNF205","ENSG00000122386",66.282467122971,-0.484567356565132,0.520933188910921,-0.930190985869385,0.352272208219855,0.618608215092585
"338382","RAB7B","ENSG00000276600",12.2260709149302,1.1663541384012,1.25509234511421,0.929297467984367,0.352734947057926,0.619058875100278
"60436","TGIF2","ENSG00000118707",619.825451530439,-0.18355789348023,0.197552353774797,-0.929160751430377,0.352805784316385,0.619132807047406
"8470","SORBS2","ENSG00000154556",21.6811764195347,-0.993970862832865,1.07048025275557,-0.928527976367844,0.353133762707817,0.619607523110771
"129685","TAF8","ENSG00000137413",1304.56496894473,-0.138136919207157,0.149022914957824,-0.926950860183164,0.353952048518634,0.620437487746369
