"altName","AverageShortestPathLength","baseMean","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","ensembl_id","IsSingleNode","lfcSE","log2FoldChange","MCODE::Clusters (1)","MCODE::Node Status (1)","MCODE::Score (1)","name","NeighborhoodConnectivity","nodeAttr[nodesPresent, ]","NumberOfDirectedEdges","NumberOfUndirectedEdges","padj","PartnerOfMultiEdgedNodePairs","pvalue","Radiality","selected","SelfLoops","shared name","stat","Stress","symbol_name","TopologicalCoefficient"
,"1.780392156862745","4862.43340665996","0.0010494180371312038","0.5616740088105727","0.5552308591466978","59","3","ENSG00000163931","false","0.21255964407663","1.0149571623869","Cluster 3","Seed","16.581818181818182","7086","97.57627118644068","blue","0","59","8.40482237454374E-5","0","1.79770862188761E-6","0.9959565173219547","true","0","7086","4.77492878197048","26306","TKT","0.38720742534301855"
,"2.070588235294118","182.594956094966","0.0032934099113180056","0.4829545454545454","0.16666666666666666","21","3","ENSG00000163430","false","0.488071487113082","1.91809029729688",,"Unclustered","2.1025641025641026","11167","65.42857142857143","blue","0","21","0.00185450504128211","0","8.49680477085292E-5","0.9944529106979579","true","0","11167","3.92993720785102","26942","FSTL1","0.30650570087189805"
,"2.015686274509804","455.413597227611","4.0909347218675554E-4","0.4961089494163424","0.14942528735632185","30","4","ENSG00000121552","false","0.386214966197752","1.7637859124726","Cluster 8","Clustered","3.7142857142857144","1475","116.56666666666666","blue","0","30","1.90651737232578E-4","0","4.9510746081545E-6","0.9947373768160115","true","0","1475","4.56685024362702","15488","CSTA","0.5362519201228879"
,"1.6784313725490196","304.80232936604","0.0035987257262030396","0.5957943925233645","0.19406575781876503","87","3","ENSG00000073792","false","0.288923652310377","1.29551860791722","Cluster 1","Clustered","9.25925925925926","10644","63.758620689655174","blue","0","87","2.62910568243812E-4","0","7.32745555159205E-6","0.9964848115411967","true","0","10644","4.48394791342838","70072","IGF2BP2","0.2550344827586207"
,"2.011764705882353","422.64111873844","7.736403575010182E-4","0.4970760233918129","0.15483870967741936","31","3","ENSG00000138722","false","0.330771080736841","1.36255018300216","Cluster 8","Clustered","3.824175824175824","22915","92.96774193548387","blue","0","31","9.77844617455206E-4","0","3.80000829821676E-5","0.9947576958244438","true","0","22915","4.11931472354499","23890","MMRN1","0.43715763846622036"
,"1.996078431372549","1076.94758555325","5.017147941899764E-4","0.5009823182711198","0.16934046345811052","34","4","ENSG00000134061","false","0.334699575796423","1.53979566016435","Cluster 7","Clustered","4.9411764705882355","4064","111.47058823529412","blue","0","34","1.6643615944588E-4","0","4.21415985241378E-6","0.9948389718581733","true","0","4064","4.6005306594739","18228","CD180","0.5127405801030089"
,"2.219607843137255","8205.50583736743","8.741237542804378E-7","0.450530035335689","0.0","2","4","ENSG00000186468","false","0.19743725950315","0.955653922334927",,"Unclustered","0.6666666666666666","6228","179.5","blue","0","2","6.42699927821228E-5","0","1.29648705528768E-6","0.9936807883775272","true","0","6228","4.84029166905894","30","RPS23","0.8969849246231156"
,"1.8","2443.82301572838","0.003450157678310029","0.5555555555555556","0.13722478238607272","63","3","ENSG00000170458","false","0.270243058640152","1.12062110734187","Cluster 1","Clustered","8.399999999999999","929","87.52380952380952","blue","0","63","8.9021728777679E-4","0","3.37278577311091E-5","0.9958549222797927","true","0","929","4.14671560106214","105300","CD14","0.38772486772486775"
,"2.070588235294118","248.25278739459","3.847422297353587E-4","0.4829545454545454","0.1774891774891775","22","3","ENSG00000173210","false","0.429395721382556","2.11942594033733","Cluster 6","Clustered","2.8571428571428568","22885","85.72727272727273","blue","0","22","4.25990560227927E-5","0","7.98090272361725E-7","0.9944529106979579","true","0","22885","4.93583385859845","10552","ABLIM3","0.4106206293706294"
,"1.815686274509804","40183.1165952047","0.0013351460956201968","0.550755939524838","0.23152337858220212","52","3","ENSG00000019582","false","0.269742858741434","1.39835872919404","Cluster 1","Clustered","8.857142857142858","972","100.3076923076923","blue","0","52","1.44064896701779E-5","0","2.17126189148943E-7","0.9957736462460632","true","0","972","5.18404355807045","49492","CD74","0.4012307692307692"
,"2.1019607843137256","2629.32697832171","2.2707862721993075E-4","0.4757462686567164","0.19166666666666668","16","3","ENSG00000113140","false","0.32426903269101","1.85563691574293",,"Unclustered","3.333333333333333","6678","85.1875","blue","0","16","1.15295638625529E-6","0","1.04953786809105E-8","0.9942903586304989","true","0","6678","5.72252274706457","5882","SPARC","0.40805288461538464"
,"2.172549019607843","5657.31758571865","5.138984135719941E-5","0.46028880866426","0.03571428571428571","8","4","ENSG00000124491","false","0.257613543501001","1.64414316350166",,"Unclustered","2.0","2162","127.625","blue","0","8","3.18988013113467E-8","0","1.74552891612823E-10","0.9939246164787158","true","0","2162","6.38220778751591","2426","F13A1","0.6407828282828283"
,"1.811764705882353","2885.91610728692","0.006699543861893456","0.551948051948052","0.17559262510974538","68","4","ENSG00000168298","false","0.387605229375914","2.25209202020764","Cluster 1","Clustered","9.213675213675213","3008","75.6470588235294","blue","0","68","7.4307902369185E-7","0","6.23712220776409E-9","0.9957939652544956","true","0","3008","5.81027253897929","100926","H1-4","0.33259911894273125"
,"2.207843137254902","755.611318619753","3.3713102810864572E-6","0.45293072824156305","0.3333333333333333","4","4","ENSG00000197409","false","0.23085159570328","1.03975109838098",,"Unclustered","1.6666666666666667","8351","170.25","blue","0","4","2.44214563196557E-4","0","6.66923112005856E-6","0.9937417454028243","true","0","8351","4.50398055605126","104","H3C4","0.845771144278607"
,"1.9294117647058824","247.818344218295","0.0011262929542894464","0.5182926829268293","0.17198067632850242","46","4","ENSG00000196866","false","0.33573498961041","1.39447721578155","Cluster 5","Clustered","5.614285714285714","3013","97.47826086956522","blue","0","46","8.73822268789383E-4","0","3.27419956029411E-5","0.9951843950015239","true","0","3013","4.15350576774769","36318","H2AC7","0.4441135596585269"
,"1.8666666666666667","439.12866017998","2.7444493849333403E-4","0.5357142857142857","0.5576102418207681","38","3","ENSG00000277224","false","0.249545285611307","1.00109884574189","Cluster 1","Clustered","10.445344129554657","8343","106.6842105263158","blue","0","38","0.00141913573388052","0","6.02850985185648E-5","0.9955094991364422","true","0","8343","4.01169207941363","8166","H2BC7","0.42503669532396726"
,"1.9333333333333333","691.625751455844","1.094327985660454E-4","0.5172413793103449","0.541501976284585","23","3","ENSG00000277075","false","0.226203054256554","0.929169663205811","Cluster 4","Clustered","6.684210526315789","3012","117.1304347826087","blue","0","23","0.00101629007578575","0","3.99654045755108E-5","0.9951640759930915","true","0","3012","4.10767956365421","3232","H2AC8","0.4704033525405972"
,"1.8274509803921568","1076.4465575482","0.0010429144044155955","0.5472103004291846","0.3475177304964539","48","3","ENSG00000197903","false","0.244073227871127","1.08514004625263","Cluster 2","Clustered","11.521739130434781","85236","105.25","blue","0","48","3.02867405242711E-4","0","8.74998327261716E-6","0.9957126892207661","true","0","85236","4.44596097539054","43204","H2BC12","0.41932270916334663"
,"2.1333333333333333","179.697636482573","1.3342917037321883E-4","0.46875","0.15151515151515152","12","4","ENSG00000275221","false","0.339688426263379","1.67917034030506",,"Unclustered","0.6363636363636364","8330","42.083333333333336","blue","0","12","4.12100061810533E-5","0","7.68244411277288E-7","0.9941278065630398","true","0","8330","4.9432662713186","678","H2AC15","0.19718309859154928"
,"2.172549019607843","351.660756497052","2.3573511728467122E-5","0.46028880866426","0.0","7","4","ENSG00000278677","false","0.294834117348335","1.15578227281574",,"Unclustered","0.25","8336","141.85714285714286","blue","0","7","0.00191050639232828","0","8.85084347030211E-5","0.9939246164787158","true","0","8336","3.92011034276007","634","H2AC17","0.7042857142857143"
,"1.7058823529411764","57.8908602359545","0.0101306055898607","0.5862068965517242","0.22549019607843138","85","3","ENSG00000204632","false","1.06302799985378","4.79452590438017","Cluster 2","Clustered","12.829268292682928","3135","74.09411764705882","blue","0","85","2.38271748601985E-4","0","6.47501598408289E-6","0.99634257848217","true","0","3135","4.51025363869968","134810","HLA-G","0.31223628691983124"
,"1.9215686274509804","12693.8494779449","2.463847010525005E-4","0.5204081632653061","0.1476923076923077","26","3","ENSG00000204287","false","0.252965331154232","1.35453477462507",,"Unclustered","0.6324786324786325","3122","81.73076923076923","blue","0","26","6.6983952495413E-6","0","8.57334951249025E-8","0.9952250330183888","true","0","3122","5.35462613965553","6364","HLA-DRA","0.32823602100710536"
,"2.1215686274509804","901.476202286831","9.119357848170827E-5","0.47134935304990755","0.3888888888888889","9","4","ENSG00000204252","false","0.247177736130768","1.26464229916534",,"Unclustered","3.0476190476190474","3111","99.44444444444444","blue","0","9","1.98173542813332E-5","0","3.1154160180727E-7","0.9941887635883369","true","0","3111","5.11632770394938","524","HLA-DOA","0.46039094650205764"
,"1.9098039215686275","5608.81607078879","0.0014071380457541412","0.5236139630390143","0.1787878787878788","45","3","ENSG00000231389","false","0.258994886260778","1.01748395138601","Cluster 4","Clustered","6.842105263157895","3113","103.28888888888889","blue","0","45","0.00186117854978216","0","8.54464275776449E-5","0.9952859900436859","true","0","3113","3.92858703148879","53154","HLA-DPA1","0.4661639014580191"
,"2.1882352941176473","1521.73459687268","2.7917099262599985E-5","0.4569892473118279","0.06666666666666667","6","4","ENSG00000198478","false","0.291701479625783","1.68021859276",,"Unclustered","2.0","83699","142.83333333333334","blue","0","6","9.69608210554477E-7","0","8.40830714958668E-9","0.9938433404449862","true","0","83699","5.76006194728773","1406","SH3BGRL2","0.718013468013468"
,"2.019607843137255","427.837256449084","3.538270111486877E-6","0.49514563106796117","0.6","5","3","ENSG00000272398","false","0.368348359798344","1.76944102119229",,"Unclustered","2.1999999999999997","100133941","145.2","blue","0","5","7.45684044690124E-5","0","1.55747464379864E-6","0.9947170578075789","true","0","100133941","4.80371630312399","108","CD24","0.5926530612244898"
,"2.0392156862745097","221.87104957378","3.108219349791177E-4","0.4903846153846154","0.21739130434782608","23","3","ENSG00000136231","false","0.376537206684277","1.68682067133095","Cluster 5","Clustered","5.472727272727273","10643","124.43478260869566","blue","0","23","2.66709459103188E-4","0","7.47043745586743E-6","0.9946154627654171","true","0","10643","4.47982467970378","13896","IGF2BP3","0.5724303746744139"
,"1.8745098039215686","1316.89172850843","0.0016869793795029992","0.5334728033472803","0.15610859728506787","52","3","ENSG00000158517","false","0.261772251915698","1.07889697681068","Cluster 4","Clustered","6.842105263157895","653361","97.09615384615384","blue","0","52","9.70888113378204E-4","0","3.76396987008059E-5","0.9954688611195773","true","0","653361","4.12151008716587","59130","NCF1","0.43813087365123565"
,"1.803921568627451","1037.94303516749","0.0013662349047872942","0.5543478260869565","0.3200290275761974","53","3","ENSG00000085514","false","0.239903555766687","0.951030108158215","Cluster 2","Clustered","11.521739130434781","29992","100.28301886792453","blue","0","53","0.00166098718854183","0","7.36367905882949E-5","0.9958346032713603","true","0","29992","3.96421847570745","42474","PILRA","0.3979484875711291"
,"2.164705882352941","1825.67031161655","6.186010083356897E-5","0.4619565217391305","0.027777777777777776","9","4","ENSG00000005249","false","0.296216960041802","1.65019990327403",,"Unclustered","2.0","5577","127.55555555555556","blue","0","9","2.47257109771081E-6","0","2.53402992299244E-8","0.9939652544955807","true","0","5577","5.57091634132344","2974","PRKAR2B","0.6402918069584737"
,"2.0862745098039217","621.413671002742","1.527124092600768E-4","0.47932330827067665","0.18421052631578946","20","4","ENSG00000128524","false","0.260216065439196","1.11612633298095",,"Unclustered","3.1818181818181817","9296","130.95","blue","0","20","5.42092443357178E-4","0","1.79294314873786E-5","0.9943716346642284","true","0","9296","4.28922914923465","5468","ATP6V1F","0.6251196172248804"
,"1.9019607843137254","822.340094066913","2.354938710602271E-4","0.5257731958762887","0.43655913978494626","31","3","ENSG00000243317","false","0.231503406927416","0.994287357849189",,"Unclustered","4.717741935483871","647087","91.3225806451613","blue","0","31","5.31886645770009E-4","0","1.7476061197518E-5","0.9953266280605506","true","0","647087","4.2949145805052","5540","STMP1","0.36675735198859954"
,"1.9607843137254901","8557.14998641969","8.009967908237465E-5","0.51","0.35294117647058826","17","3","ENSG00000156482","false","0.235887919416402","1.12168232166886",,"Unclustered","4.666666666666667","6156","136.05882352941177","blue","0","17","8.96463942923347E-5","0","1.98299620095732E-6","0.9950218429340648","true","0","6156","4.75514949830391","2672","RPL30","0.5486242884250474"
,"2.0823529411764707","317.396156801528","1.894733193714896E-4","0.48022598870056493","0.09166666666666666","16","3","ENSG00000147813","false","0.423478839646315","1.9332361034835",,"Unclustered","1.9285714285714288","93100","122.25","blue","0","16","1.91878881629787E-4","0","4.99184068792018E-6","0.9943919536726608","true","0","93100","4.56513035007396","8668","NAPRT","0.5822368421052632"
,"1.8509803921568628","1453.59874486196","0.002908910529575563","0.5402542372881356","0.19548872180451127","57","3","ENSG00000196092","false","0.354975725446628","1.57208705171611","Cluster 1","Clustered","9.22943722943723","5079","89.2280701754386","blue","0","57","3.22932939203198E-4","0","9.47952840454575E-6","0.9955907751701717","true","0","5079","4.42871706153462","65342","PAX5","0.38749046529366893"
,"1.9098039215686275","1377.08154063794","2.6439168483888156E-4","0.5236139630390143","0.33251231527093594","29","3","ENSG00000157654","false","0.23994814175811","0.968394668312885","Cluster 4","Clustered","6.771428571428571","445815","121.86206896551724","blue","0","29","0.00130936335207324","0","5.44050066526443E-5","0.9952859900436859","true","0","445815","4.03584983495774","10130","PALM2AKAP2","0.4894058994599086"
,"2.062745098039216","2057.09905046864","4.294941069393605E-4","0.48479087452471475","0.16205533596837945","23","3","ENSG00000095303","false","0.306164406836082","1.47701813860256","Cluster 6","Clustered","2.8571428571428568","5742","84.56521739130434","blue","0","23","6.8711755302782E-5","0","1.40520701579145E-6","0.9944935487148228","true","0","5742","4.82426469446967","11930","PTGS1","0.4048913043478261"
,"1.803921568627451","921.600799136678","6.954138063576514E-4","0.5543478260869565","0.5428156748911466","53","3","ENSG00000107223","false","0.227454583049457","0.988282440868387","Cluster 3","Clustered","15.283018867924527","8721","98.58490566037736","blue","0","53","4.4238659107809E-4","0","1.39297206150076E-5","0.9958346032713603","true","0","8721","4.3449660482484","20122","EDF1","0.39120994309673557"
,"1.968627450980392","1526.23304419042","5.699353655516142E-4","0.5079681274900398","0.07666666666666666","25","3","ENSG00000107863","false","0.202716190148184","0.888213862572954",,"Unclustered","0.31333333333333335","57584","44.8","blue","0","25","3.86155145440941E-4","0","1.17830683407596E-5","0.9949812049172","true","0","57584","4.38156351460472","5314","ARHGAP21","0.1888607594936709"
,"1.8666666666666667","6010.14366993756","0.001778281106533849","0.5357142857142857","0.15021770682148042","53","3","ENSG00000166340","false","0.236831208197175","0.959604331689473","Cluster 4","Clustered","6.842105263157895","1200","96.54716981132076","blue","0","53","0.00123231678455601","0","5.08144230722241E-5","0.9955094991364422","true","0","1200","4.05184915870779","63148","TPP1","0.4355843934090327"
,"2.196078431372549","6388.78172085001","8.521640989169481E-6","0.4553571428571428","0.0","4","4","ENSG00000166441","false","0.203828262547254","0.929612237583872",,"Unclustered","0.4","6157","158.75","blue","0","4","1.95565805905892E-4","0","5.09682725464251E-6","0.9938027024281215","true","0","6157","4.56076221210175","272","RPL27A","0.78875"
,"1.7647058823529411","194.34968519151","0.00544170994908164","0.5666666666666667","0.20918178452425026","74","3","ENSG00000149516","false","0.50265203410284","2.11182149982111","Cluster 1","Clustered","10.030252100840336","932","73.66216216216216","blue","0","74","7.42695406265655E-4","0","2.6531781571487E-5","0.9960377933556843","true","0","932","4.20135870650638","75042","MS4A3","0.3169850885368127"
,"1.8941176470588235","7057.93875186218","0.0010613060780591795","0.5279503105590062","0.22916666666666666","33","3","ENSG00000167996","false","0.219249824704861","1.2118525398324","Cluster 6","Seed","3.2205882352941178","2495","60.21212121212121","blue","0","33","3.06280286791009E-6","0","3.25255915763036E-8","0.9953672660774153","true","0","2495","5.52726799879412","9076","FTH1","0.24181574783984422"
,"1.9568627450980391","2882.45581256461","1.2279888782527093E-4","0.5110220440881764","0.3631578947368421","20","3","ENSG00000149806","false","0.224891621072761","1.02848461303239","Cluster 5","Clustered","5.472727272727273","2197","130.15","blue","0","20","1.86251954862534E-4","0","4.80226706100764E-6","0.9950421619424972","true","0","2197","4.57324558436812","4658","FAU","0.5290650406504065"
,"1.7137254901960783","225.481590781036","0.010027919814564735","0.5835240274599542","0.24713488098736408","83","3","ENSG00000110203","false","0.645527691273728","3.08798272003443","Cluster 2","Clustered","12.536997885835095","2352","74.25301204819277","blue","0","83","8.10461629506335E-5","0","1.7213477384247E-6","0.9963019404653053","true","0","2352","4.78365647481575","122968","FOLR3","0.31163308696972764"
,"2.0588235294117645","374.96454005318","5.125925551866439E-4","0.48571428571428577","0.15217391304347827","24","3","NA","false","0.376379189269481","1.88492604340549","Cluster 6","Clustered","2.8571428571428568","107984360","81.54166666666667","blue","0","24","3.15339474564451E-5","0","5.49840671657548E-7","0.9945138677232551","true","0","107984360","5.00805064983527","12166","NA","0.39042467948717946"
,"2.172549019607843","680.141976772227","2.3573511728467122E-5","0.46028880866426","0.0","7","4","ENSG00000254911","false","0.273492113217557","1.12722532661345",,"Unclustered","0.25","619383","141.85714285714286","blue","0","7","9.70888113378204E-4","0","3.76248692300265E-5","0.9939246164787158","true","0","619383","4.12160085112496","634","SCARNA9","0.7042857142857143"
,"1.6980392156862745","167.89649042457","0.00920154802773832","0.5889145496535797","0.2027359781121751","86","3","ENSG00000118113","false","0.734909371878465","4.48889491181629","Cluster 2","Clustered","12.352852852852852","4317","71.73255813953489","blue","0","86","1.53117299230875E-7","0","1.00828494206939E-9","0.9963832164990349","true","0","4317","6.10809316574975","128696","MMP8","0.30470064324591783"
,"1.9803921568627452","264.307994380413","5.811516103191902E-4","0.504950495049505","0.19886363636363635","33","3","ENSG00000019102","false","0.355145451883056","1.77991105922272","Cluster 7","Clustered","5.071895424836601","23584","115.06060606060606","blue","0","33","3.10940729462228E-5","0","5.39286926446268E-7","0.9949202478919029","true","0","23584","5.01178052481105","25324","VSIG2","0.522038567493113"
,"2.164705882352941","397.307194259998","7.212986279946371E-5","0.4619565217391305","0.027777777777777776","9","4","ENSG00000166086","false","0.339387745634186","1.53582709488068",,"Unclustered","2.0","83700","120.0","blue","0","9","2.24628653355727E-4","0","6.03134809371943E-6","0.9939652544955807","true","0","83700","4.52528741723073","3186","JAM3","0.6021324354657688"
,"1.796078431372549","10924.2278987124","0.0022982434436431116","0.5567685589519651","0.16478696741854637","57","3","ENSG00000111640","false","0.236714120544808","1.06838553999018","Cluster 4","Clustered","7.873684210526315","2597","93.73684210526316","blue","0","57","2.35566394914973E-4","0","6.37965009415434E-6","0.9958752412882252","true","0","2597","4.51340011965169","81044","GAPDH","0.37494736842105264"
,"1.8745098039215686","5261.79019337186","8.412473554293563E-4","0.5334728033472803","0.30229419703103916","39","3","ENSG00000111679","false","0.182257699078722","0.71856502074172","Cluster 1","Clustered","8.816176470588236","5777","110.41025641025641","blue","0","39","0.00178103488180993","0","8.06107421928442E-5","0.9954688611195773","true","0","5777","3.94257704543582","34272","PTPN6","0.44520264681555005"
,"1.8980392156862744","7598.79924593415","0.001706945465873684","0.5268595041322315","0.16558741905642924","47","3","ENSG00000229117","false","0.279482479144669","1.18208259878199","Cluster 4","Clustered","6.842105263157895","6171","100.57446808510639","blue","0","47","6.7780028640926E-4","0","2.34168620559682E-5","0.995346947068983","true","0","6171","4.22954098017037","58934","RPL41","0.45383652642726485"
,"1.8862745098039215","2892.8476855014","0.001169343787512965","0.5301455301455301","0.31092436974789917","35","3","ENSG00000092841","false","0.188194264514941","0.85334789941669","Cluster 5","Clustered","5.271428571428571","4637","69.25714285714285","blue","0","35","2.17400175585037E-4","0","5.77677149926852E-6","0.9954079040942803","true","0","4637","4.53439907754968","10044","MYL6","0.27814113597246126"
,"2.0431372549019606","12340.756704526","5.355737534662642E-4","0.48944337811900196","0.16666666666666666","21","3","ENSG00000123384","false","0.176563312181045","0.706510039918135","Cluster 8","Seed","4.027777777777778","4035","115.85714285714286","blue","0","21","0.0014644522360595","0","6.29543323514727E-5","0.9945951437569848","true","0","4035","4.00145438591282","11654","LRP1","0.5238095238095238"
,"1.8627450980392157","871.179010009715","0.0018839311902464158","0.5368421052631579","0.1444121915820029","53","3","ENSG00000122986","false","0.29235610900527","1.1418120273805","Cluster 4","Clustered","6.842105263157895","84329","97.16981132075472","blue","0","53","0.00200042637574682","0","9.40104843123189E-5","0.9955298181448745","true","0","84329","3.90555214072821","70098","HVCN1","0.43831640058055155"
,"1.9333333333333333","690.958396230177","0.0010136585142133025","0.5172413793103449","0.18937198067632852","46","4","ENSG00000169413","false","0.32068661043819","1.68808471153317","Cluster 4","Clustered","6.842105263157895","6039","99.26086956521739","blue","0","46","1.00470511374888E-5","0","1.40977428665811E-7","0.9951640759930915","true","0","6039","5.26397004610374","32854","RNASE6","0.4523525908278737"
,"1.992156862745098","128.61394153202","0.00102362878430979","0.5019685039370079","0.1408199643493761","34","3","ENSG00000166091","false","0.470552633766122","2.22769774635715","Cluster 7","Clustered","4.333333333333334","116173","87.88235294117646","blue","0","34","9.73716818815631E-5","0","2.19903585032096E-6","0.9948592908666056","true","0","116173","4.73421586981146","30056","CMTM5","0.41301331853496115"
,"1.8862745098039215","3325.47091025404","0.0010920386109551893","0.5301455301455301","0.24031007751937986","43","3","ENSG00000125952","false","0.219035205135064","0.868449204226744","Cluster 4","Clustered","7.873684210526315","4149","106.76744186046511","blue","0","43","0.00165809353732221","0","7.34316141783859E-5","0.9954079040942803","true","0","4149","3.96488410934321","43966","MAX","0.4430184309562868"
,"1.9450980392156862","702.133222109223","0.0010513510412497207","0.5141129032258065","0.32193732193732194","27","3","ENSG00000259118","false","0.229830881910734","0.894107424406556","Cluster 5","Clustered","6.358974358974359","100506321","110.96296296296296","blue","0","27","0.0021025046237661","0","1.00126929632548E-4","0.9951031189677944","true","0","100506321","3.89028409486688","13248","LOC100506321","0.45852464034282214"
,"1.8549019607843138","4761.16354336723","0.0020724509300275268","0.5391120507399577","0.14074074074074075","55","3","ENSG00000197249","false","0.268320895563618","1.0400701182659","Cluster 4","Clustered","6.842105263157895","5265","93.94545454545455","blue","0","55","0.00219346836744643","0","1.06092909814813E-4","0.9955704561617393","true","0","5265","3.87621737800627","69220","SERPINA1","0.42377622377622376"
,"1.996078431372549","449.416475297927","4.6897484988140797E-4","0.5009823182711198","0.22580645161290322","31","3","ENSG00000100721","false","0.340618591320992","1.56510885349865","Cluster 7","Clustered","5.071895424836601","8115","118.38709677419355","blue","0","31","1.70058603427682E-4","0","4.32953873501193E-6","0.9948389718581733","true","0","8115","4.59490143338571","20280","TCL1A","0.5373900293255132"
,"1.8862745098039215","810.009245081495","2.6296146386318943E-4","0.5301455301455301","0.4991596638655462","35","3","ENSG00000211892","false","0.28776040360751","1.68623089878487","Cluster 4","Clustered","7.377777777777778","3503","96.51428571428572","blue","0","35","5.67652572426485E-7","0","4.63303898845582E-9","0.9954079040942803","true","0","3503","5.85984338931078","6378","IGHG4","0.3876075731497418"
,"1.8235294117647058","6862.38874798609","0.0035770455540627215","0.5483870967741935","0.15823412698412698","64","4","ENSG00000211893","false","0.624474609502111","2.56896474208376","Cluster 4","Clustered","7.84","3501","83.703125","blue","0","64","9.97932982544482E-4","0","3.89195714301572E-5","0.9957330082291984","true","0","3501","4.11380175109437","87348","IGHG2","0.3742993273542601"
,"1.8901960784313725","3177.49723651098","0.0015545656464779805","0.529045643153527","0.15868794326241134","48","3","ENSG00000211896","false","0.355403561159562","1.42825671911842","Cluster 4","Clustered","6.842105263157895","3500","100.64583333333333","blue","0","48","0.00138831878524301","0","5.85226199121635E-5","0.9953875850858479","true","0","3500","4.01868994913416","59098","IGHG1","0.45409125188536953"
,"1.7411764705882353","1157.2671597124","0.005697964715161604","0.5743243243243243","0.15963963963963965","75","3","ENSG00000211897","false","0.422246016872338","2.01084497391604","Cluster 1","Clustered","10.256410256410257","3502","79.33333333333333","blue","0","75","8.73332097302074E-5","0","1.91437578950269E-6","0.9961597074062786","true","0","3502","4.76225918911154","131214","IGHG3","0.3411494252873563"
,"1.8862745098039215","899.64937155715","0.0021327833224909685","0.5301455301455301","0.1631372549019608","51","3","ENSG00000211898","false","0.364822132991324","1.97333424892527","Cluster 4","Clustered","6.842105263157895","3495","95.29411764705883","blue","0","51","5.23539553824879E-6","0","6.33666404879862E-8","0.9954079040942803","true","0","3495","5.4090310605475","58202","IGHD","0.430130423210008"
,"1.7921568627450981","9772.59653061057","0.0035437153691870484","0.5579868708971554","0.13293650793650794","64","3","ENSG00000211899","false","0.342181295144562","1.6084301770098","Cluster 1","Clustered","8.399999999999999","3507","86.84375","blue","0","64","1.11470957080153E-4","0","2.5949926012909E-6","0.9958955602966576","true","0","3507","4.7005204546037","111382","IGHM","0.3846527777777778"
,"1.8627450980392157","1067.20514949132","0.0019785530589108585","0.5368421052631579","0.2451219512195122","41","3","ENSG00000104081","false","0.21372206960302","1.01278714294201","Cluster 7","Clustered","4.294372294372295","90427","61.24390243902439","blue","0","41","9.59810526641673E-5","0","2.14982602656246E-6","0.9955298181448745","true","0","90427","4.73880467666825","15682","BMF","0.24595944754628268"
,"1.8235294117647058","636.965081606107","9.796822937527306E-4","0.5483870967741935","0.4481292517006803","49","3","NA","false","0.249682015805459","1.04443056330966","Cluster 3","Clustered","13.389162561576354","100529067","104.95918367346938","blue","0","49","7.91055736438566E-4","0","2.87633190761571E-5","0.9957330082291984","true","0","100529067","4.18304281924506","34672","SERF2-C15ORF63","0.41816407838035613"
,"1.9294117647058824","1256.19312697869","1.0887743412624409E-4","0.5182926829268293","0.5217391304347826","24","3","ENSG00000157734","false","0.225731531286672","0.924408760273878","Cluster 4","Clustered","6.684210526315789","79856","121.16666666666667","blue","0","24","0.00105289379098207","0","4.21860617421863E-5","0.9951843950015239","true","0","79856","4.09516896024556","3024","SNX22","0.4866131191432396"
,"1.9372549019607843","85.7744891566184","0.0023537704018172685","0.5161943319838057","0.19661733615221988","44","3","ENSG00000166831","false","0.608064422183884","2.39448352135163","Cluster 5","Clustered","5.873684210526316","348093","81.13636363636364","blue","0","44","0.001807009647627","0","8.22053637693417E-5","0.9951437569846592","true","0","348093","3.93787801751624","38850","RBPMS2","0.361911525974026"
,"1.8784313725490196","1362.37667180757","0.0013943574281876933","0.5323590814196242","0.21021021021021022","37","3","ENSG00000103811","false","0.210913473203401","0.960356922631983","Cluster 6","Clustered","2.873684210526316","1512","60.08108108108108","blue","0","37","2.01539031908786E-4","0","5.28053946524134E-6","0.995448542111145","true","0","1512","4.55332183404819","13396","CTSH","0.24128948225333768"
,"2.172549019607843","6749.08328975538","2.3573511728467122E-5","0.46028880866426","0.0","7","4","ENSG00000182774","false","0.191665301713098","0.911566017699784",,"Unclustered","0.25","6218","141.85714285714286","blue","0","7","8.94437883509982E-5","0","1.97436668777013E-6","0.9939246164787158","true","0","6218","4.75603048414208","634","RPS17","0.7042857142857143"
,"2.152941176470588","292.056445387337","6.95369460688707E-5","0.4644808743169399","0.06666666666666667","10","3","ENSG00000177455","false","0.316690657530261","1.50107916287376",,"Unclustered","1.4","930","128.5","blue","0","10","9.56660173189412E-5","0","2.1383333494588E-6","0.9940262115208778","true","0","930","4.73989089094088","3442","CD19","0.6395"
,"1.803921568627451","7720.28908489745","0.0016946353557087811","0.5543478260869565","0.2676450034940601","54","3","ENSG00000103187","false","0.211107560940472","0.828623130787239","Cluster 2","Clustered","10.679841897233203","23406","99.42592592592592","blue","0","54","0.00188056853693945","0","8.66854537988229E-5","0.9958346032713603","true","0","23406","3.92512294252167","64430","COTL1","0.3961192267965176"
